loan_id,user_id,loan_amount,interest_rate,loan_status
L6460,U3251,5739,0.1,paid
L6461,U3252,1052,0.12,paid
L6462,U3252,4517,0.15,paid
L6463,U3253,8414,0.15,default
L6464,U3254,2746,0.12,paid
L6465,U3255,8288,0.1,default
L6466,U3255,1058,0.15,default
L6467,U3255,5158,0.15,paid
L6468,U3256,2687,0.1,paid
L6469,U3257,8872,0.12,paid
L6470,U3257,2586,0.15,paid
L6471,U3257,3603,0.15,paid
L6472,U3258,6065,0.12,paid
L6473,U3258,1025,0.1,paid
L6474,U3258,1777,0.15,paid
L6475,U3259,4703,0.15,paid
L6476,U3259,6213,0.1,paid
L6477,U3259,3745,0.1,paid
L6478,U3260,4901,0.15,paid
L6479,U3260,3237,0.12,paid
L6480,U3261,7858,0.15,default
L6481,U3261,5318,0.12,paid
L6482,U3261,8214,0.12,paid
L6483,U3262,6493,0.15,paid
L6484,U3262,9131,0.1,default
L6485,U3263,7829,0.15,default
L6486,U3263,2772,0.15,default
L6487,U3264,7471,0.12,paid
L6488,U3264,6100,0.15,paid
L6489,U3264,9078,0.12,default
L6490,U3265,1752,0.15,default
L6491,U3266,7283,0.1,paid
L6492,U3266,8539,0.12,paid
L6493,U3267,7316,0.1,paid
L6494,U3267,4374,0.1,paid
L6495,U3267,4412,0.1,paid
L6496,U3268,6736,0.15,default
L6497,U3268,4352,0.1,default
L6498,U3268,6651,0.12,paid
L6499,U3269,1979,0.1,paid
L6500,U3270,7723,0.15,default
L6501,U3270,4117,0.1,default
L6502,U3271,2499,0.1,paid
L6503,U3271,9530,0.12,paid
L6504,U3271,9073,0.15,paid
L6505,U3272,2514,0.15,default
L6506,U3273,4486,0.12,paid
L6507,U3273,9902,0.15,paid
L6508,U3273,7597,0.12,paid
L6509,U3274,4896,0.1,paid
L6510,U3274,7626,0.12,default
L6511,U3274,8043,0.12,default
L6512,U3275,8413,0.1,paid
L6513,U3275,7026,0.15,paid
L6514,U3275,7076,0.15,paid
L6515,U3276,9410,0.1,default
L6516,U3277,9852,0.1,default
L6517,U3277,3504,0.12,default
L6518,U3278,3784,0.12,paid
L6519,U3278,9251,0.15,paid
L6520,U3279,4098,0.1,paid
L6521,U3280,4933,0.12,paid
L6522,U3280,2928,0.15,paid
L6523,U3281,5276,0.1,paid
L6524,U3282,3001,0.12,paid
L6525,U3282,2370,0.12,paid
L6526,U3282,2234,0.1,paid
L6527,U3283,6231,0.15,paid
L6528,U3283,9227,0.15,paid
L6529,U3284,4050,0.12,default
L6530,U3284,8376,0.12,default
L6531,U3285,4718,0.15,paid
L6532,U3286,4296,0.1,paid
L6533,U3287,8495,0.1,paid
L6534,U3288,4564,0.12,paid
L6535,U3288,3966,0.12,paid
L6536,U3288,3743,0.12,paid
L6537,U3289,6746,0.15,paid
L6538,U3289,4430,0.1,paid
L6539,U3290,6667,0.1,paid
L6540,U3291,6204,0.12,paid
L6541,U3292,2627,0.15,paid
L6542,U3292,2831,0.12,paid
L6543,U3292,4086,0.12,paid
L6544,U3293,4711,0.1,paid
L6545,U3293,7386,0.15,paid
L6546,U3293,1313,0.12,paid
L6547,U3294,1603,0.15,paid
L6548,U3295,9627,0.15,paid
L6549,U3295,1900,0.1,paid
L6550,U3295,1671,0.1,paid
L6551,U3296,8554,0.15,paid
L6552,U3296,8376,0.12,paid
L6553,U3296,5788,0.12,paid
L6554,U3297,8930,0.15,paid
L6555,U3297,1236,0.1,paid
L6556,U3298,3296,0.15,paid
L6557,U3298,6224,0.1,paid
L6558,U3298,4672,0.1,paid
L6559,U3299,3628,0.12,default
L6560,U3299,2381,0.12,paid
L6561,U3299,7541,0.1,paid
L6562,U3300,5269,0.1,paid
L6563,U3301,7875,0.1,paid
L6564,U3302,4345,0.1,paid
L6565,U3302,3632,0.15,default
L6566,U3302,2756,0.12,paid
L6567,U3303,2289,0.15,paid
L6568,U3304,1433,0.12,paid
L6569,U3304,7994,0.15,paid
L6570,U3305,8158,0.15,paid
L6571,U3306,2480,0.12,default
L6572,U3306,2237,0.12,paid
L6573,U3306,1944,0.1,default
L6574,U3307,3856,0.1,default
L6575,U3308,3383,0.15,paid
L6576,U3309,2375,0.1,paid
L6577,U3310,5352,0.12,paid
L6578,U3310,1873,0.12,paid
L6579,U3311,4945,0.15,paid
L6580,U3311,8500,0.15,default
L6581,U3311,2491,0.1,default
L6582,U3312,1570,0.15,default
L6583,U3312,2479,0.1,paid
L6584,U3313,4480,0.12,paid
L6585,U3314,4098,0.12,paid
L6586,U3315,9654,0.1,default
L6587,U3315,9322,0.1,paid
L6588,U3315,5140,0.12,paid
L6589,U3316,5131,0.1,paid
L6590,U3316,9620,0.12,default
L6591,U3317,9930,0.15,paid
L6592,U3317,5790,0.15,paid
L6593,U3317,2264,0.12,paid
L6594,U3318,5635,0.1,paid
L6595,U3319,8560,0.1,paid
L6596,U3320,1260,0.1,paid
L6597,U3321,6105,0.15,paid
L6598,U3322,2866,0.12,paid
L6599,U3322,6778,0.15,paid
L6600,U3323,9483,0.1,paid
L6601,U3324,6810,0.1,paid
L6602,U3324,4415,0.15,paid
L6603,U3325,6810,0.12,default
L6604,U3326,2601,0.12,default
L6605,U3326,2613,0.12,default
L6606,U3326,1714,0.1,paid
L6607,U3327,3193,0.12,default
L6608,U3327,8246,0.1,paid
L6609,U3327,4577,0.1,paid
L6610,U3328,2723,0.12,paid
L6611,U3328,4078,0.12,paid
L6612,U3328,1252,0.12,paid
L6613,U3329,9925,0.12,paid
L6614,U3329,1915,0.1,paid
L6615,U3329,5407,0.1,paid
L6616,U3330,9613,0.15,paid
L6617,U3330,4489,0.1,paid
L6618,U3331,9652,0.15,default
L6619,U3331,5301,0.12,paid
L6620,U3332,2803,0.1,default
L6621,U3332,3580,0.1,default
L6622,U3332,1982,0.12,paid
L6623,U3333,1922,0.15,paid
L6624,U3333,2976,0.12,default
L6625,U3333,1631,0.1,paid
L6626,U3334,5436,0.15,paid
L6627,U3334,7897,0.12,paid
L6628,U3335,8080,0.15,default
L6629,U3335,4132,0.12,paid
L6630,U3335,2843,0.1,default
L6631,U3336,1320,0.12,paid
L6632,U3336,3278,0.12,paid
L6633,U3336,1619,0.12,default
L6634,U3337,7186,0.15,paid
L6635,U3338,2746,0.1,paid
L6636,U3338,8710,0.1,paid
L6637,U3338,1714,0.12,paid
L6638,U3339,8011,0.1,paid
L6639,U3339,1908,0.1,paid
L6640,U3339,4246,0.12,paid
L6641,U3340,5603,0.1,paid
L6642,U3341,2621,0.1,paid
L6643,U3341,8618,0.15,paid
L6644,U3341,7467,0.12,paid
L6645,U3342,5744,0.15,paid
L6646,U3342,6842,0.15,paid
L6647,U3342,5890,0.15,paid
L6648,U3343,9728,0.1,default
L6649,U3343,6845,0.12,paid
L6650,U3344,6912,0.1,default
L6651,U3345,3296,0.12,paid
L6652,U3345,3162,0.12,paid
L6653,U3346,2254,0.15,default
L6654,U3347,5079,0.15,paid
L6655,U3347,5927,0.12,paid
L6656,U3348,4867,0.15,paid
L6657,U3348,9764,0.12,paid
L6658,U3349,7167,0.15,paid
L6659,U3349,2063,0.15,paid
L6660,U3350,8723,0.1,paid
L6661,U3350,6818,0.1,paid
L6662,U3350,4132,0.15,paid
L6663,U3351,7665,0.12,paid
L6664,U3352,7251,0.15,paid
L6665,U3352,4356,0.1,paid
L6666,U3352,4921,0.12,paid
L6667,U3353,2477,0.15,paid
L6668,U3353,2982,0.15,paid
L6669,U3354,4201,0.1,paid
L6670,U3354,4544,0.12,paid
L6671,U3355,2028,0.15,paid
L6672,U3355,1247,0.1,default
L6673,U3355,6648,0.12,paid
L6674,U3356,3165,0.15,default
L6675,U3357,5349,0.12,paid
L6676,U3358,1781,0.12,paid
L6677,U3359,4097,0.1,paid
L6678,U3360,4668,0.15,paid
L6679,U3360,9451,0.15,paid
L6680,U3360,1043,0.1,paid
L6681,U3361,7547,0.15,paid
L6682,U3361,6014,0.1,paid
L6683,U3362,1030,0.15,paid
L6684,U3362,8866,0.15,paid
L6685,U3363,2988,0.12,paid
L6686,U3363,3283,0.1,paid
L6687,U3363,3241,0.15,paid
L6688,U3364,1201,0.15,paid
L6689,U3364,5020,0.1,paid
L6690,U3365,4270,0.1,default
L6691,U3366,8078,0.1,paid
L6692,U3367,4438,0.15,default
L6693,U3367,3382,0.15,paid
L6694,U3367,1760,0.12,paid
L6695,U3368,2098,0.15,paid
L6696,U3369,6412,0.15,paid
L6697,U3370,2206,0.1,paid
L6698,U3371,8230,0.1,paid
L6699,U3371,1930,0.15,default
L6700,U3371,1300,0.12,paid
L6701,U3372,1938,0.1,paid
L6702,U3373,2819,0.15,default
L6703,U3374,2796,0.12,paid
L6704,U3374,2027,0.1,paid
L6705,U3374,8892,0.1,paid
L6706,U3375,8896,0.1,default
L6707,U3375,1949,0.1,paid
L6708,U3376,4706,0.15,paid
L6709,U3376,3041,0.12,paid
L6710,U3376,5128,0.15,paid
L6711,U3377,2666,0.15,paid
L6712,U3377,8180,0.1,paid
L6713,U3378,9337,0.1,default
L6714,U3379,1719,0.12,paid
L6715,U3380,3525,0.12,paid
L6716,U3380,9916,0.1,paid
L6717,U3381,2250,0.15,paid
L6718,U3382,2679,0.12,paid
L6719,U3382,6170,0.1,paid
L6720,U3383,2096,0.15,paid
L6721,U3383,6954,0.12,paid
L6722,U3384,6634,0.1,paid
L6723,U3385,8277,0.1,default
L6724,U3385,5009,0.15,paid
L6725,U3385,6851,0.1,paid
L6726,U3386,7563,0.12,paid
L6727,U3386,1534,0.12,paid
L6728,U3386,2385,0.12,paid
L6729,U3387,9790,0.15,paid
L6730,U3387,4159,0.15,paid
L6731,U3388,9947,0.12,paid
L6732,U3388,4616,0.1,paid
L6733,U3389,1061,0.1,default
L6734,U3389,7845,0.1,default
L6735,U3390,7992,0.15,paid
L6736,U3391,4834,0.15,paid
L6737,U3391,1404,0.1,paid
L6738,U3392,5914,0.1,paid
L6739,U3392,1538,0.1,default
L6740,U3393,4252,0.12,paid
L6741,U3393,5746,0.15,paid
L6742,U3394,4937,0.1,paid
L6743,U3394,1101,0.15,paid
L6744,U3394,8670,0.12,paid
L6745,U3395,4246,0.12,paid
L6746,U3396,1011,0.1,default
L6747,U3396,5382,0.1,paid
L6748,U3396,1045,0.1,paid
L6749,U3397,8172,0.1,paid
L6750,U3397,7864,0.12,default
L6751,U3398,7462,0.1,paid
L6752,U3398,4893,0.15,default
L6753,U3398,2396,0.1,paid
L6754,U3399,1423,0.15,paid
L6755,U3399,2709,0.12,paid
L6756,U3400,4863,0.15,default
L6757,U3400,3864,0.15,paid
L6758,U3400,6437,0.12,paid
L6759,U3401,2545,0.12,default
L6760,U3401,7969,0.15,default
L6761,U3401,6262,0.15,default
L6762,U3402,7647,0.15,paid
L6763,U3403,7381,0.15,paid
L6764,U3403,6111,0.12,paid
L6765,U3404,7078,0.12,paid
L6766,U3404,2037,0.12,paid
L6767,U3405,3493,0.15,paid
L6768,U3405,4553,0.1,paid
L6769,U3406,5804,0.12,paid
L6770,U3406,7770,0.1,default
L6771,U3406,4700,0.12,paid
L6772,U3407,8338,0.12,paid
L6773,U3407,7814,0.15,paid
L6774,U3408,9603,0.1,default
L6775,U3409,2766,0.1,paid
L6776,U3410,3732,0.15,paid
L6777,U3410,1725,0.12,paid
L6778,U3411,6772,0.12,paid
L6779,U3412,1755,0.12,paid
L6780,U3412,2179,0.15,paid
L6781,U3412,3864,0.1,paid
L6782,U3413,9141,0.1,paid
L6783,U3413,9953,0.15,paid
L6784,U3413,3478,0.12,paid
L6785,U3414,6065,0.1,paid
L6786,U3414,7380,0.15,paid
L6787,U3414,5361,0.12,paid
L6788,U3415,8167,0.15,default
L6789,U3416,9274,0.12,paid
L6790,U3416,4884,0.1,paid
L6791,U3416,5804,0.1,paid
L6792,U3417,2299,0.12,paid
L6793,U3418,5835,0.12,paid
L6794,U3418,4158,0.12,paid
L6795,U3419,3727,0.15,paid
L6796,U3419,1693,0.1,paid
L6797,U3420,5539,0.12,default
L6798,U3420,8737,0.12,paid
L6799,U3420,6954,0.12,paid
L6800,U3421,9288,0.1,paid
L6801,U3422,8518,0.12,default
L6802,U3422,9378,0.15,paid
L6803,U3423,7653,0.12,paid
L6804,U3424,2276,0.12,paid
L6805,U3425,2490,0.15,paid
L6806,U3425,7713,0.12,paid
L6807,U3425,1362,0.12,paid
L6808,U3426,4635,0.15,paid
L6809,U3427,3177,0.1,paid
L6810,U3428,4512,0.15,paid
L6811,U3429,9250,0.12,default
L6812,U3429,8877,0.12,paid
L6813,U3430,6940,0.1,paid
L6814,U3431,4446,0.1,paid
L6815,U3431,1616,0.15,paid
L6816,U3432,6850,0.15,paid
L6817,U3433,3719,0.15,paid
L6818,U3433,3320,0.15,default
L6819,U3434,4304,0.15,paid
L6820,U3434,7229,0.15,paid
L6821,U3434,5714,0.12,paid
L6822,U3435,9828,0.15,paid
L6823,U3435,4881,0.15,default
L6824,U3436,2480,0.15,paid
L6825,U3436,5705,0.1,paid
L6826,U3436,6548,0.15,paid
L6827,U3437,1768,0.12,paid
L6828,U3437,1846,0.15,paid
L6829,U3438,3958,0.1,paid
L6830,U3438,4555,0.12,paid
L6831,U3439,1893,0.15,default
L6832,U3439,2675,0.12,paid
L6833,U3439,3117,0.1,paid
L6834,U3440,5131,0.12,paid
L6835,U3440,2789,0.1,paid
L6836,U3441,7619,0.12,paid
L6837,U3441,8509,0.15,paid
L6838,U3441,7061,0.12,paid
L6839,U3442,7734,0.1,paid
L6840,U3442,2943,0.15,default
L6841,U3442,9287,0.1,paid
L6842,U3443,7998,0.1,paid
L6843,U3444,4758,0.1,paid
L6844,U3444,1422,0.12,paid
L6845,U3444,1208,0.1,paid
L6846,U3445,5907,0.1,paid
L6847,U3445,9783,0.1,paid
L6848,U3445,8335,0.15,paid
L6849,U3446,4332,0.12,paid
L6850,U3446,1140,0.15,default
L6851,U3447,7210,0.1,paid
L6852,U3447,8865,0.12,paid
L6853,U3448,9903,0.1,paid
L6854,U3448,4010,0.12,paid
L6855,U3449,6995,0.15,paid
L6856,U3449,4981,0.15,paid
L6857,U3449,5990,0.15,paid
L6858,U3450,5483,0.15,paid
L6859,U3450,4033,0.12,paid
L6860,U3451,3613,0.1,paid
L6861,U3452,7743,0.1,default
L6862,U3452,4742,0.12,paid
L6863,U3453,7964,0.12,paid
L6864,U3453,4784,0.15,default
L6865,U3454,1183,0.15,paid
L6866,U3455,3777,0.12,paid
L6867,U3455,2653,0.15,paid
L6868,U3456,9273,0.1,default
L6869,U3457,6024,0.1,paid
L6870,U3458,3191,0.1,paid
L6871,U3458,2219,0.15,paid
L6872,U3459,6727,0.12,paid
L6873,U3459,5317,0.12,default
L6874,U3459,6007,0.1,paid
L6875,U3460,1876,0.12,default
L6876,U3460,6664,0.12,paid
L6877,U3461,2116,0.12,paid
L6878,U3462,9621,0.1,paid
L6879,U3463,4715,0.1,paid
L6880,U3464,2255,0.1,paid
L6881,U3465,2163,0.15,paid
L6882,U3465,3922,0.12,paid
L6883,U3465,6372,0.1,paid
L6884,U3466,2245,0.1,default
L6885,U3467,4343,0.15,paid
L6886,U3467,1559,0.1,default
L6887,U3468,8464,0.15,paid
L6888,U3468,2745,0.15,paid
L6889,U3469,5430,0.15,default
L6890,U3469,2087,0.1,default
L6891,U3470,8263,0.15,paid
L6892,U3471,1821,0.15,paid
L6893,U3471,5697,0.12,paid
L6894,U3471,1409,0.15,paid
L6895,U3472,9197,0.12,paid
L6896,U3472,5390,0.12,paid
L6897,U3472,3323,0.15,paid
L6898,U3473,4690,0.12,default
L6899,U3473,1181,0.12,default
L6900,U3473,8518,0.12,default
L6901,U3474,8553,0.15,paid
L6902,U3474,8742,0.15,default
L6903,U3474,2357,0.15,paid
L6904,U3475,9891,0.1,default
L6905,U3476,1724,0.1,paid
L6906,U3477,6696,0.12,paid
L6907,U3477,2097,0.12,paid
L6908,U3477,8025,0.1,paid
L6909,U3478,1857,0.1,paid
L6910,U3479,7646,0.12,paid
L6911,U3479,8652,0.1,default
L6912,U3480,8196,0.12,paid
L6913,U3480,7124,0.12,paid
L6914,U3480,2578,0.15,paid
L6915,U3481,8299,0.15,default
L6916,U3481,6679,0.12,paid
L6917,U3482,3396,0.15,paid
L6918,U3482,3178,0.12,paid
L6919,U3483,8533,0.1,paid
L6920,U3483,9836,0.1,paid
L6921,U3483,2973,0.12,paid
L6922,U3484,5788,0.12,paid
L6923,U3484,8863,0.1,paid
L6924,U3485,9318,0.15,default
L6925,U3485,9515,0.12,default
L6926,U3485,7518,0.12,paid
L6927,U3486,9267,0.15,default
L6928,U3486,5723,0.15,default
L6929,U3486,7471,0.1,default
L6930,U3487,7499,0.12,default
L6931,U3487,3690,0.15,default
L6932,U3488,8125,0.1,paid
L6933,U3489,5000,0.1,paid
L6934,U3489,5683,0.15,paid
L6935,U3490,2091,0.1,paid
L6936,U3491,7743,0.15,default
L6937,U3491,5549,0.15,paid
L6938,U3491,5235,0.12,paid
L6939,U3492,4149,0.15,paid
L6940,U3492,8000,0.15,paid
L6941,U3493,7319,0.1,paid
L6942,U3494,6048,0.15,paid
L6943,U3494,5133,0.12,paid
L6944,U3495,9769,0.15,default
L6945,U3495,6463,0.1,default
L6946,U3496,4283,0.1,paid
L6947,U3496,7800,0.15,paid
L6948,U3497,4661,0.1,paid
L6949,U3497,3345,0.15,paid
L6950,U3498,7327,0.15,paid
L6951,U3499,1926,0.15,paid
L6952,U3500,1117,0.15,paid
L6953,U3500,8040,0.15,paid
L6954,U3501,8672,0.1,paid
L6955,U3501,6010,0.12,default
L6956,U3502,2862,0.15,paid
L6957,U3502,6271,0.12,default
L6958,U3502,5645,0.1,default
L6959,U3503,2398,0.1,paid
L6960,U3503,7290,0.1,paid
L6961,U3503,4466,0.15,paid
L6962,U3504,2255,0.1,default
L6963,U3505,8764,0.12,default
L6964,U3505,7996,0.1,default
L6965,U3506,7051,0.1,paid
L6966,U3506,6419,0.12,default
L6967,U3506,1548,0.1,default
L6968,U3507,8811,0.1,paid
L6969,U3507,1071,0.12,paid
L6970,U3507,9067,0.1,paid
L6971,U3508,9902,0.1,default
L6972,U3509,7419,0.1,paid
L6973,U3510,6489,0.15,default
L6974,U3510,3545,0.1,paid
L6975,U3510,8238,0.15,paid
L6976,U3511,2987,0.12,paid
L6977,U3512,4664,0.1,default
L6978,U3513,1387,0.12,paid
L6979,U3514,2713,0.15,default
L6980,U3514,8146,0.1,paid
L6981,U3514,5946,0.1,paid
L6982,U3515,4551,0.15,paid
L6983,U3516,6655,0.1,paid
L6984,U3516,7806,0.1,paid
L6985,U3517,2113,0.1,paid
L6986,U3517,9152,0.15,paid
L6987,U3517,1867,0.15,paid
L6988,U3518,5652,0.1,default
L6989,U3518,3331,0.12,paid
L6990,U3518,3786,0.15,paid
L6991,U3519,2936,0.12,default
L6992,U3519,6128,0.1,default
L6993,U3519,4144,0.15,paid
L6994,U3520,8488,0.12,default
L6995,U3520,1351,0.12,paid
L6996,U3521,5445,0.15,paid
L6997,U3521,8476,0.12,paid
L6998,U3521,3822,0.1,paid
L6999,U3522,8722,0.1,paid
L7000,U3523,8080,0.1,default
L7001,U3523,4632,0.15,paid
L7002,U3524,6607,0.12,paid
L7003,U3524,9675,0.15,paid
L7004,U3524,8601,0.1,paid
L7005,U3525,7550,0.15,paid
L7006,U3526,2201,0.15,paid
L7007,U3527,7476,0.1,paid
L7008,U3527,3881,0.12,paid
L7009,U3527,7580,0.12,default
L7010,U3528,4785,0.1,paid
L7011,U3528,5647,0.15,paid
L7012,U3529,5288,0.1,paid
L7013,U3530,1671,0.15,paid
L7014,U3530,3140,0.15,paid
L7015,U3530,1728,0.15,paid
L7016,U3531,3197,0.12,paid
L7017,U3532,8982,0.1,default
L7018,U3532,9117,0.15,default
L7019,U3532,4508,0.1,paid
L7020,U3533,2404,0.15,paid
L7021,U3534,8146,0.1,paid
L7022,U3534,6296,0.15,paid
L7023,U3535,7497,0.15,default
L7024,U3535,4526,0.1,default
L7025,U3536,1465,0.12,default
L7026,U3536,2308,0.12,paid
L7027,U3536,3388,0.1,paid
L7028,U3537,6707,0.1,paid
L7029,U3538,1889,0.1,default
L7030,U3538,8112,0.1,default
L7031,U3538,5715,0.12,paid
L7032,U3539,3990,0.1,paid
L7033,U3540,9744,0.15,default
L7034,U3540,1839,0.1,paid
L7035,U3541,5036,0.1,paid
L7036,U3541,6893,0.12,paid
L7037,U3542,2453,0.12,paid
L7038,U3543,5793,0.15,paid
L7039,U3544,7133,0.12,default
L7040,U3544,6568,0.15,paid
L7041,U3545,5346,0.1,paid
L7042,U3545,5156,0.12,paid
L7043,U3545,2279,0.1,paid
L7044,U3546,2934,0.15,paid
L7045,U3547,3329,0.1,paid
L7046,U3547,2913,0.1,default
L7047,U3547,6557,0.12,default
L7048,U3548,6138,0.1,paid
L7049,U3548,2979,0.12,paid
L7050,U3549,8111,0.12,paid
L7051,U3549,4139,0.1,default
L7052,U3550,4931,0.12,paid
L7053,U3550,6631,0.12,paid
L7054,U3550,2042,0.1,paid
L7055,U3551,1110,0.15,paid
L7056,U3551,5483,0.15,paid
L7057,U3551,2138,0.1,paid
L7058,U3552,9398,0.1,paid
L7059,U3552,3893,0.12,default
L7060,U3553,3421,0.1,paid
L7061,U3554,2463,0.15,paid
L7062,U3554,8241,0.15,default
L7063,U3554,7574,0.12,paid
L7064,U3555,8538,0.15,paid
L7065,U3555,1762,0.12,default
L7066,U3555,9563,0.1,paid
L7067,U3556,8576,0.12,paid
L7068,U3557,8468,0.12,default
L7069,U3558,8944,0.15,paid
L7070,U3558,7812,0.12,default
L7071,U3558,6614,0.1,paid
L7072,U3559,4536,0.1,paid
L7073,U3560,3043,0.1,default
L7074,U3561,8863,0.12,paid
L7075,U3561,6862,0.15,paid
L7076,U3562,1175,0.12,paid
L7077,U3563,1813,0.12,paid
L7078,U3563,9449,0.15,paid
L7079,U3563,8668,0.15,paid
L7080,U3564,3686,0.15,paid
L7081,U3564,1659,0.1,paid
L7082,U3564,3288,0.12,paid
L7083,U3565,4423,0.1,paid
L7084,U3565,5023,0.15,paid
L7085,U3565,5106,0.12,paid
L7086,U3566,7547,0.1,paid
L7087,U3566,1977,0.12,paid
L7088,U3567,9913,0.12,paid
L7089,U3568,6984,0.12,paid
L7090,U3568,2694,0.12,paid
L7091,U3568,9809,0.12,paid
L7092,U3569,6851,0.12,default
L7093,U3570,1564,0.15,default
L7094,U3571,6066,0.12,paid
L7095,U3571,7815,0.12,paid
L7096,U3572,2337,0.12,paid
L7097,U3572,3910,0.15,paid
L7098,U3573,1490,0.1,paid
L7099,U3573,5667,0.12,paid
L7100,U3574,5759,0.1,paid
L7101,U3574,7876,0.15,paid
L7102,U3574,9188,0.15,default
L7103,U3575,7725,0.12,default
L7104,U3575,8911,0.15,paid
L7105,U3576,9961,0.1,paid
L7106,U3577,7894,0.15,paid
L7107,U3577,6196,0.15,paid
L7108,U3578,2931,0.15,paid
L7109,U3578,9218,0.12,paid
L7110,U3579,3829,0.12,paid
L7111,U3579,4793,0.1,default
L7112,U3579,6353,0.1,paid
L7113,U3580,6460,0.12,paid
L7114,U3581,5291,0.15,paid
L7115,U3581,9761,0.12,default
L7116,U3581,8410,0.1,paid
L7117,U3582,9770,0.1,paid
L7118,U3583,6396,0.1,default
L7119,U3583,9614,0.1,paid
L7120,U3584,8312,0.12,default
L7121,U3584,2524,0.15,default
L7122,U3584,7674,0.1,paid
L7123,U3585,9711,0.15,paid
L7124,U3585,8267,0.1,paid
L7125,U3585,9903,0.1,paid
L7126,U3586,4421,0.15,paid
L7127,U3586,3834,0.1,paid
L7128,U3586,9654,0.1,paid
L7129,U3587,1887,0.12,paid
L7130,U3587,9415,0.15,default
L7131,U3588,3387,0.1,paid
L7132,U3588,6650,0.1,paid
L7133,U3589,4669,0.12,default
L7134,U3590,9255,0.1,paid
L7135,U3590,2546,0.15,paid
L7136,U3590,8879,0.1,paid
L7137,U3591,3367,0.15,paid
L7138,U3592,2288,0.15,paid
L7139,U3593,8015,0.12,paid
L7140,U3593,4143,0.15,default
L7141,U3593,3218,0.12,paid
L7142,U3594,8611,0.15,paid
L7143,U3594,2181,0.15,paid
L7144,U3595,3196,0.1,paid
L7145,U3595,1674,0.1,paid
L7146,U3595,4879,0.15,paid
L7147,U3596,3686,0.1,paid
L7148,U3597,9338,0.1,paid
L7149,U3598,1548,0.1,paid
L7150,U3599,5879,0.15,default
L7151,U3600,4327,0.12,paid
L7152,U3600,6349,0.12,paid
L7153,U3601,6299,0.12,default
L7154,U3602,9493,0.1,paid
L7155,U3602,9470,0.1,default
L7156,U3602,8742,0.1,default
L7157,U3603,7329,0.1,paid
L7158,U3603,5430,0.1,paid
L7159,U3604,2653,0.1,paid
L7160,U3604,7928,0.1,paid
L7161,U3604,4737,0.15,paid
L7162,U3605,8469,0.12,paid
L7163,U3605,4312,0.15,paid
L7164,U3606,3974,0.15,paid
L7165,U3606,1265,0.1,default
L7166,U3607,4066,0.12,default
L7167,U3608,9431,0.1,paid
L7168,U3608,8185,0.1,paid
L7169,U3608,4631,0.1,paid
L7170,U3609,3275,0.12,paid
L7171,U3609,6759,0.12,paid
L7172,U3609,9402,0.1,paid
L7173,U3610,5688,0.1,paid
L7174,U3610,1794,0.1,paid
L7175,U3610,4684,0.12,paid
L7176,U3611,3117,0.1,paid
L7177,U3611,9235,0.1,paid
L7178,U3612,9984,0.1,paid
L7179,U3612,3762,0.1,paid
L7180,U3612,9000,0.12,paid
L7181,U3613,7060,0.15,paid
L7182,U3613,6107,0.15,default
L7183,U3614,7430,0.1,paid
L7184,U3615,2832,0.12,paid
L7185,U3615,6459,0.1,paid
L7186,U3616,9928,0.15,paid
L7187,U3616,8726,0.1,paid
L7188,U3616,1837,0.12,paid
L7189,U3617,1892,0.12,paid
L7190,U3618,9013,0.15,paid
L7191,U3618,7107,0.1,default
L7192,U3619,2457,0.15,paid
L7193,U3620,7661,0.12,paid
L7194,U3620,7802,0.15,paid
L7195,U3621,4600,0.12,default
L7196,U3621,9934,0.1,default
L7197,U3621,3492,0.12,default
L7198,U3622,8711,0.12,paid
L7199,U3623,6802,0.15,paid
L7200,U3624,5569,0.1,paid
L7201,U3625,5880,0.15,paid
L7202,U3625,4405,0.1,paid
L7203,U3625,6812,0.1,paid
L7204,U3626,8645,0.12,default
L7205,U3627,6193,0.1,paid
L7206,U3627,7668,0.1,paid
L7207,U3628,6122,0.15,paid
L7208,U3628,9345,0.15,paid
L7209,U3628,7038,0.15,paid
L7210,U3629,8599,0.1,paid
L7211,U3629,6967,0.1,paid
L7212,U3629,4341,0.1,paid
L7213,U3630,4212,0.15,paid
L7214,U3630,7612,0.1,paid
L7215,U3630,1117,0.12,paid
L7216,U3631,5081,0.1,default
L7217,U3632,9002,0.15,default
L7218,U3632,3648,0.15,paid
L7219,U3632,3936,0.1,paid
L7220,U3633,9777,0.15,paid
L7221,U3634,3135,0.12,default
L7222,U3635,6132,0.12,paid
L7223,U3636,3545,0.12,paid
L7224,U3636,3158,0.12,paid
L7225,U3636,1554,0.1,paid
L7226,U3637,5627,0.12,paid
L7227,U3638,3977,0.1,paid
L7228,U3638,5904,0.1,paid
L7229,U3639,2752,0.15,paid
L7230,U3639,9581,0.15,paid
L7231,U3639,1896,0.15,paid
L7232,U3640,6041,0.15,default
L7233,U3640,1429,0.1,default
L7234,U3640,9331,0.15,paid
L7235,U3641,9792,0.1,paid
L7236,U3641,9637,0.1,paid
L7237,U3641,6807,0.12,paid
L7238,U3642,3969,0.15,default
L7239,U3642,9935,0.12,paid
L7240,U3643,6618,0.15,paid
L7241,U3644,7159,0.1,paid
L7242,U3644,6528,0.1,paid
L7243,U3645,3651,0.12,paid
L7244,U3645,8670,0.12,paid
